BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
83.930127,0.727273,1027.64,1027.64,0,0,0.5,0.5,0,0,0,15,6000,1007.971531,106.407569,0.5,12
2791.652315,1,0,0,0,229.417213,0,0,0,0.272727,3,0,3000,548.068694,1298.976568,0,11
2767.251585,1,0,0,0,993.847669,0,0,0,0.166667,2,0,6000,790.443616,613.432586,0,12
64.03101,1,646.5,95,551.5,0,0.833333,0.166667,0.666667,0,0,17,1500,564.329726,151.912905,1,12
150.699542,0.363636,648.64,330,318.64,0,0.333333,0.083333,0.25,0,0,5,2500,0,,0,12
451.23106,1,1293.7,725.6,568.1,0,1,0.916667,0.916667,0,0,40,1200,894.932094,204.619343,0,12
662.022698,0.875,280,280,0,2276.320971,0.125,0.125,0,0.25,2,1,3000,1914.038297,129.180504,0.142857,8
1817.150299,1,596.5,0,596.5,1736.759805,0.833333,0,0.833333,0.583333,11,10,3000,891.637597,474.182947,0,12
115.340163,1,54.67,0,54.67,727.568806,0.166667,0,0.166667,0.166667,2,2,1200,410.867044,115.03558,0,12
2666.903576,1,0,0,0,779.396921,0,0,0,0.166667,2,0,3000,661.437579,768.949382,0,12
6255.078201,1,195.29,124.17,71.12,2881.905049,0.5,0.083333,0.333333,0.416667,10,9,7500,1797.863187,1926.996357,0,12
1262.645703,1,329.9,257,72.9,0,0.333333,0.166667,0.166667,0,0,6,1800,905.863527,271.464874,0,12
5.140599,0.181818,50.66,0,50.66,0,0.166667,0,0.083333,0,0,2,3000,0,,0,12
2373.308268,1,0,0,0,770.923152,0,0,0,0.416667,12,0,2500,560.136623,784.228406,0,12
1832.940008,1,1839.69,914.19,925.5,0,0.583333,0.416667,0.416667,0,0,35,5000,477.773934,602.380043,0,12
1197.052656,1,298.51,97.5,201.01,1362.13765,0.636364,0.090909,0.454545,0.090909,2,8,1700,2048.896136,486.579542,0.111111,11
4677.021295,1,1798.66,1364.22,434.44,1569.577102,0.916667,0.583333,0.916667,0.416667,6,36,9000,1156.783897,1615.317615,0,12
19.354559,0.909091,689.7,0,689.7,0,0.833333,0,0.833333,0,0,10,10000,746.691026,,0,12
2008.461205,1,0,0,0,2436.107429,0,0,0,0.083333,4,0,2900,3092.937061,681.529737,0.083333,12
1525.273429,1,133.4,0,133.4,0,0.333333,0,0.333333,0,0,4,1500,568.44997,758.082192,0,12
1238.140283,1,56.38,0,56.38,0,0.416667,0,0.416667,0,0,5,1600,398.98255,422.371745,0,12
1151.703776,1,541.75,541.75,0,0,0.25,0.25,0,0,0,12,1800,2140.934561,478.040659,0,12
374.552852,1,279,0,279,0,0.333333,0,0.25,0,0,4,1400,426.263702,211.761556,0,12
4393.939007,1,417.08,417.08,0,2126.961648,0.25,0.25,0,0.416667,7,3,5300,1026.406336,1152.616381,0,12
57.416262,1,685,0,685,0,1,0,0.916667,0,0,12,1200,559.813964,198.618741,0.333333,12
24.057927,0.7,441.78,49.9,391.88,0,0.9,0.1,0.8,0,0,21,1500,299.240418,68.453971,0.2,10
848.44901,0.7,0,0,0,1371.216719,0,0,0,0.1,1,0,1500,265.306179,301.626153,0,10
189.434859,1,500.09,0,500.09,0,0.916667,0,0.916667,0,0,24,3000,521.673011,171.538499,0,12
9753.114706,1,10199.63,4585.44,5614.19,113.120409,1,0.916667,1,0.166667,2,131,15000,8292.65306,2296.958624,0,12
2849.47477,1,574.92,0,574.92,0,1,0,1,0,0,12,2500,3909.150905,5092.7993,0,12
1610.040203,1,557.19,525.64,31.55,0,0.25,0.083333,0.166667,0,0,5,4000,422.711848,616.005839,0,12
131.459201,1,705.84,0,705.84,0,0.916667,0,0.916667,0,0,11,13500,669.589,208.164096,0.454545,12
71.480312,0.727273,1178.64,0,1178.64,0,0.666667,0,0.583333,0,0,8,3200,1473.852143,71.772114,0,12
3232.101217,1,495,495,0,4815.406969,0.166667,0.166667,0,0.583333,14,2,5500,5434.899642,1006.907571,0.083333,12
10.358325,0.454545,98.83,98.83,0,0,0.454545,0.454545,0,0,0,5,7000,116.299635,145.320085,0.666667,11
2540.664814,1,383.28,0,383.28,0,1,0,1,0,0,12,2900,1721.123332,1410.34689,0,12
5257.807308,1,2331.68,1088.04,1243.64,10291.12574,0.75,0.333333,0.666667,0.583333,10,34,17500,2543.033209,1237.405459,0,12
851.278168,0.727273,0,0,0,2037.036785,0,0,0,0.166667,3,0,3000,4998.620598,282.771821,0.111111,12
16.887571,0.363636,1083,1083,0,0,0.25,0.25,0,0,0,3,1200,3905.430817,,0,12
1178.90161,1,150,0,150,0,0.416667,0,0.333333,0,0,5,1200,360.303696,410.225607,0,12
1001.543878,1,2577.1,720.1,1857,2241.427898,1,0.666667,0.666667,0.416667,7,49,15500,3875.419446,327.217973,0.090909,12
945.793928,1,253.31,253.31,0,152.277594,0.333333,0.333333,0,0.083333,2,4,1000,676.496604,536.299167,0,12
315.388131,1,467.35,40,427.35,213.301381,1,0.090909,0.909091,0.090909,3,12,1000,329.764112,199.424526,0.1,11
1715.459275,1,96.75,34.65,62.1,19.141227,0.333333,0.083333,0.25,0.083333,1,7,1800,452.225512,411.612521,0,12
1863.787327,1,0,0,0,1998.061069,0,0,0,0.083333,1,0,3000,749.522371,439.864871,0,12
57.937789,1,450,450,0,0,0.5,0.5,0,0,0,6,4000,395.680968,181.630966,0.25,12
8356.277203,1,983.24,983.24,0,2329.181013,0.166667,0.166667,0,0.333333,7,4,14000,3468.13596,2412.958258,0,12
19.183215,1,300,0,300,0,1,0,0.833333,0,0,6,1000,275.861322,,0,6
512.058666,0.818182,921.2,664.73,256.47,0,0.416667,0.166667,0.25,0,0,7,5500,1851.553319,786.58816,0,12
1773.484195,1,0,0,0,1578.889669,0,0,0,0.25,3,0,3000,442.578729,616.532252,0,12
774.709467,1,462,0,462,864.137815,1,0,1,0.166667,2,24,6000,703.328852,229.278664,0,12
1473.902933,1,0,0,0,163.855122,0,0,0,0.333333,4,0,1500,340.239419,517.593629,0,12
1193.644707,1,850.15,850.15,0,3215.1424,0.416667,0.416667,0,0.416667,8,8,2500,3536.855347,476.200022,0.166667,12
1471.640654,1,285.69,285.69,0,463.813261,0.25,0.25,0,0.25,4,3,3000,389.787483,421.667803,0,12
63.078242,1,114,0,114,0,0.25,0,0.25,0,0,3,3000,184.582486,136.782541,0,12
385.763111,1,232.93,232.93,0,0,0.5,0.5,0,0,0,6,2500,989.738532,152.762176,0.083333,12
2767.545277,1,3480.24,2767.28,712.96,0,1,1,0.666667,0,0,60,12500,4062.447703,1082.201074,0,12
743.52397,1,962.78,278.48,684.3,360.154972,1,0.25,1,0.083333,1,30,1000,402.895757,794.825011,0,12
636.560481,0.666667,202.77,181.61,21.16,1148.569187,0.5,0.333333,0.166667,0.5,9,5,1500,76.573549,128.452063,0,6
1265.781431,1,1585.79,1257.32,328.47,0,1,0.416667,1,0,0,22,3000,338.977714,399.110239,0,12
3092.948987,1,1132.03,1038.75,93.28,3988.939447,0.833333,0.25,0.583333,0.666667,25,19,7000,889.901799,883.612427,0,12
1410.226871,1,1680.91,114,1566.91,0,1,0.166667,1,0,0,43,4000,315.876873,421.865373,0,12
419.486983,1,450,450,0,1365.172054,0.083333,0.083333,0,0.166667,3,1,9500,4275.760118,152.381267,0,12
92.876617,1,922.74,0,922.74,0,1,0,1,0,0,69,3000,897.050714,176.218615,1,12
74.755978,1,553.7,248.7,305,0,0.583333,0.333333,0.166667,0,0,9,1000,467.131192,169.840535,0.2,12
193.050982,0.875,1337.1,1337.1,0,91.705707,0.875,0.875,0,0.125,1,13,10000,2067.611692,98.85433,0.5,8
19.548437,0.727273,266.56,84,182.56,0,0.666667,0.083333,0.583333,0,0,9,4500,395.242487,199.880942,0.857143,12
1785.562094,1,0,0,0,996.904425,0,0,0,0.583333,12,0,1800,1164.081703,3016.951267,0,12
395.81907,0.888889,37,0,37,0,0.111111,0,0.111111,0,0,2,2500,243.495592,159.29742,0,9
1096.517209,0.833333,0,0,0,2408.490506,0,0,0,0.666667,6,0,2000,822.741522,171.049246,0,6
7422.444145,1,148.29,148.29,0,9313.095186,0.083333,0.083333,0,0.416667,17,2,9000,2299.218749,2988.430055,0,12
266.51948,1,1651.12,909.45,741.67,0,0.916667,0.5,0.833333,0,0,31,2000,1098.566062,164.309823,0.181818,12
2064.106212,1,0,0,0,1497.565331,0,0,0,0.166667,4,0,3000,543.902356,647.508482,0,12
7.992356,1,196.66,0,196.66,0,0.166667,0,0.083333,0,0,2,7000,90.0711,29.862755,0.083333,12
293.125181,1,2812.69,2512.69,300,0,0.75,0.75,0.083333,0,0,27,1000,2420.213,150.059679,0.833333,12
1381.080028,1,360,0,360,0,0.666667,0,0.666667,0,0,8,1000,115.649241,13564.39121,0,12
0.147275,0.090909,66.78,0,66.78,0,0.083333,0,0.083333,0,0,1,4000,718.85487,,0,12
45.45702,0.909091,175,175,0,0,0.166667,0.166667,0,0,0,2,1200,212.558928,223.193529,0,12
659.121167,1,458.5,0,458.5,0,0.916667,0,0.916667,0,0,11,1500,65.156724,2883.926424,0,12
1190.007646,1,0,0,0,1491.137439,0,0,0,0.25,4,0,1500,175.509452,546.469472,0,12
998.231433,1,1622.23,872.26,749.97,0,1,0.916667,0.916667,0,0,54,2500,987.085976,203.838712,0,12
2648.244646,1,0,0,0,10458.97815,0,0,0,1,123,0,4000,9818.531412,665.888853,0,12
16.629043,0.272727,286.56,0,286.56,0,0.25,0,0.25,0,0,3,1500,1080.55703,130.267549,1,12
224.937583,1,1956.8,105.8,1851,0,1,0.083333,1,0,0,31,10000,1908.733611,185.371629,1,12
3356.816523,1,0,0,0,1831.109653,0,0,0,0.1,1,0,3500,661.24329,596.541854,0,10
292.176394,1,400.04,275.04,125,410.694889,0.583333,0.166667,0.333333,0.25,4,7,3000,681.432786,167.945758,0,12
3380.990237,1,984.31,984.31,0,508.157584,1,1,0,0.25,4,12,3800,1694.781649,2591.170425,0,12
192.942944,1,1963.25,1877.08,86.17,0,1,0.916667,0.916667,0,0,22,8000,1903.279643,174.499877,1,12
1994.694769,1,248.75,248.75,0,1016.518185,0.166667,0.166667,0,0.083333,1,2,6000,568.025868,562.654151,0,12
3358.724054,1,328,328,0,8416.854736,0.166667,0.166667,0,0.583333,27,2,5000,6698.912435,1653.896679,0.166667,12
1205.024103,1,1247.43,0,1247.43,0,1,0,1,0,0,41,1000,1314.358147,2812.820485,0,12
46.56216,1,261.16,0,261.16,0,1,0,1,0,0,16,4000,230.605229,179.077671,0.25,12
78.821949,1,1333.75,964.72,369.03,0,1,0.583333,0.583333,0,0,18,1000,1266.894805,146.630282,0.888889,12
1786.707643,1,0,0,0,1835.162486,0,0,0,0.25,3,0,3000,1612.796944,419.392234,0,12
2237.238086,1,120,120,0,0,0.125,0.125,0,0,0,1,2500,343.102984,712.986387,0,8
285.813075,1,3220.09,2941.39,278.7,0,1,1,0.416667,0,0,24,15000,826.764555,212.075152,1,12
600.052391,1,274,0,274,821.878829,1,0,0.875,0.5,13,8,1000,151.304337,245.340184,0,8
3197.652201,1,0,0,0,4179.249342,0,0,0,0.166667,2,0,5000,6103.93835,759.570108,0.083333,12
2876.396444,1,0,0,0,998.84867,0,0,0,0.166667,2,0,3200,1065.426905,1412.648089,0,12
2224.000236,1,2276.41,1787.77,488.64,628.841571,0.833333,0.5,0.666667,0.333333,6,39,4500,3755.786767,685.860574,0,12
592.919388,1,105,0,105,0,0.166667,0,0.083333,0,0,2,6600,419.484901,195.526613,0,12
27.202031,1,538.41,0,538.41,0,1,0,1,0,0,15,1500,458.430924,100.747103,0.4,12
803.288674,0.5,0,0,0,2560.117599,0,0,0,0.375,9,0,3000,302.866454,545.662959,0,8
198.31397,0.909091,487.61,487.61,0,0,0.166667,0.166667,0,0,0,8,3000,90.1719,198.000106,0,12
1728.948802,1,148,148,0,3521.786884,0.083333,0.083333,0,0.416667,8,1,6100,2441.612338,453.517757,0,12
4375.13933,1,32.1,0,32.1,1830.046883,0.083333,0,0.083333,0.083333,1,1,6000,2303.317555,1141.011091,0,12
15.797437,0.636364,195,0,195,0,0.416667,0,0.416667,0,0,9,2000,283.424488,145.48842,0.6,12
4135.663046,1,0,0,0,3168.34945,0,0,0,0.5,22,0,4500,1360.105727,1434.932593,0,12
3145.204423,1,3613.83,2752.76,861.07,0,1,0.416667,0.5,0,0,19,5700,1241.075833,1015.020218,0,12
3541.769505,1,0,0,0,2238.32876,0,0,0,0.416667,10,0,15500,899.712442,773.302151,0,12
6224.464489,1,4439.11,3884.1,555.01,0,0.833333,0.5,0.75,0,0,59,6500,2546.344149,4299.471274,0,12
5256.69533,1,188.6,188.6,0,1934.418697,0.083333,0.083333,0,0.333333,4,1,9000,1421.954639,1452.249653,0,12
69.036727,0.363636,760.79,760.79,0,0,0.166667,0.166667,0,0,0,2,7000,187.452384,69.826362,0,12
692.529504,1,404,404,0,0,0.166667,0.166667,0,0,0,2,6400,787.236366,201.135008,0,12
1156.813935,1,251.38,101.28,150.1,506.605228,0.909091,0.181818,0.909091,0.181818,3,12,7500,2853.276447,367.503207,0.181818,11
0.228572,0.125,60,60,0,0,0.125,0.125,0,0,0,1,1500,438.738982,,0,8
3332.460521,1,1061.66,120,941.66,3820.451636,1,0.125,0.875,0.5,7,18,4500,1173.78064,857.134571,0,8
1340.551352,1,427.96,331.96,96,618.344755,0.5,0.333333,0.416667,0.166667,4,12,1500,326.956073,472.486843,0,12
382.449723,1,4162.66,917.78,3244.88,0,1,0.416667,1,0,0,60,5000,4103.998759,190.768834,0.833333,12
1223.783946,1,135.24,0,135.24,0,1,0,1,0,0,12,1200,328.934771,678.336519,0,12
361.588846,1,312.69,312.69,0,370.511697,0.25,0.25,0,0.166667,2,5,7500,867.628724,167.467416,0,12
26.247988,0.090909,0,0,0,2861.967408,0,0,0,0.083333,1,0,3000,0,,0,12
72.251911,0.727273,665.5,228,437.5,0,0.416667,0.166667,0.333333,0,0,12,4000,1443.726409,106.632133,0.5,12
867.244416,1,804.18,0,804.18,0,0.416667,0,0.416667,0,0,10,3700,1175.28625,343.753509,0,12
902.491328,1,0,0,0,3936.354616,0,0,0,0.272727,5,0,1800,3633.579097,577.463579,0.181818,11
2136.215769,1,1846.03,507.32,1338.71,187.819777,1,0.333333,1,0.083333,1,33,4500,1082.35936,521.999553,0,12
1426.870236,1,0,0,0,98.687898,0,0,0,0.083333,1,0,1500,324.97095,642.629679,0,12
7170.30572,1,3109.28,2724.52,384.76,2560.207055,1,1,0.833333,0.5,7,48,9500,2055.673322,1961.161822,0,12
703.407676,1,637.84,0,637.84,0,0.636364,0,0.545455,0,0,7,4500,888.272466,210.538977,0,11
41.386295,0.363636,194.57,194.57,0,0,0.166667,0.166667,0,0,0,2,2200,470.431305,169.999931,0,12
3126.109251,1,3357.24,2197.01,1160.23,0,1,1,1,0,0,154,7000,1149.614601,707.168238,0,12
15.216647,0.272727,133,133,0,0,0.166667,0.166667,0,0,0,2,1200,780.127863,89.546616,0,12
2514.895334,1,3172.38,1653.16,1519.22,656.112456,1,0.916667,0.916667,0.166667,2,41,6800,2646.255583,692.03719,0,12
2891.678357,0.454545,0,0,0,7981.152983,0,0,0,0.083333,4,0,10000,1379.83404,1840.913723,0,12
190.324034,1,322.33,238.97,83.36,0,0.25,0.083333,0.166667,0,0,3,6500,524.430161,175.583266,0,12
68.20838,0.272727,780,780,0,0,0.166667,0.166667,0,0,0,2,3200,196.173726,14.037214,0,12
287.493279,0.222222,1709,1709,0,0,0.111111,0.111111,0,0,0,1,2283.333333,5120.550705,259.56173,0,9
2720.458647,1,0,0,0,707.984403,0,0,0,0.333333,5,0,10000,1462.710828,748.95592,0,12
137.775633,1,0,0,0,1936.205406,0,0,0,0.166667,4,0,3000,2489.260383,69.124834,0.083333,12
530.574252,1,5221.42,2202.78,3018.64,0,1,1,1,0,0,135,3000,4590.877822,191.304474,0.583333,12
2.433254,0.181818,36,0,36,0,0.166667,0,0.083333,0,0,2,7500,0,,0,12
303.054817,0.636364,894.4,609.4,285,0,0.636364,0.363636,0.454545,0,0,12,4000,183.620398,128.25155,0,11
20.42609,0.272727,114,114,0,0,0.083333,0.083333,0,0,0,1,4000,520.598144,99.093617,0,12
1379.68959,1,1632.88,1508.9,123.98,0,0.75,0.583333,0.166667,0,0,30,6500,958.185395,410.953176,0,12
1393.527992,0.818182,0,0,0,1829.287087,0,0,0,0.083333,1,0,9000,638.403004,783.207678,0,12
1371.187284,1,208.76,149,59.76,73.235325,0.25,0.166667,0.166667,0.083333,2,5,1500,447.764231,1969.536576,0,12
230.936733,0.5,0,0,0,1364.395327,0,0,0,0.125,1,0,3000,4024.820049,149.909419,0,8
12.683677,0.363636,31.68,0,31.68,0,0.083333,0,0.083333,0,0,1,4000,210.141652,140.456214,0,12
13968.47957,1,281.71,8.9,272.81,2710.679764,0.416667,0.083333,0.333333,0.666667,12,9,18500,3464.441992,3360.086085,0,12
339.566873,0.818182,2956.2,1398.57,1557.63,0,0.75,0.333333,0.666667,0,0,17,5500,2845.336693,181.388411,0.375,12
1508.513765,0.818182,2747.12,1247.12,1500,246.046033,0.25,0.083333,0.166667,0.083333,1,4,5000,4730.374245,481.558276,0.1,12
2893.135916,1,0,0,0,1188.127404,0,0,0,0.166667,4,0,4000,877.652143,928.776392,0,12
6100.396015,1,0,0,0,5312.922403,0,0,0,0.666667,13,0,12000,1460.027383,1465.870504,0,12
1530.51083,1,0,0,0,485.900288,0,0,0,0.125,1,0,5000,476.34769,317.958715,0,8
59.714532,0.909091,305.84,0,305.84,0,0.833333,0,0.833333,0,0,10,1000,345.566925,154.370997,0.636364,12
1666.224023,1,720.48,0,720.48,1143.146657,0.833333,0,0.75,0.083333,2,15,2300,2473.619496,462.38019,0.083333,12
6468.426706,1,277.7,277.7,0,4440.766432,0.666667,0.666667,0,0.333333,6,8,10000,1544.782363,1970.75409,0,12
1000.931473,1,0,0,0,374.200459,0,0,0,0.083333,1,0,1200,304.037261,290.949378,0,12
5975.063353,1,345.3,345.3,0,3599.222154,0.166667,0.166667,0,0.666667,18,2,6500,2010.926039,2784.103858,0,12
1001.129965,1,0,0,0,457.757366,0,0,0,0.083333,1,0,1200,462.290269,469.620367,0,12
2421.144942,1,2685.48,945.1,1740.38,92.6579,1,0.5,0.916667,0.166667,3,42,4500,2010.800224,576.081228,0,12
12.886661,0.363636,1437.15,1399.8,37.35,0,0.333333,0.25,0.083333,0,0,4,2700,2372.012083,98.767606,0.25,12
467.345479,1,46.74,0,46.74,0,0.166667,0,0.166667,0,0,2,2500,122.054178,206.106505,0,12
3.750633,0.181818,159.6,0,159.6,879.373487,0.166667,0,0.083333,0.083333,2,2,4500,966.963956,14.83825,0,12
12.642164,0.272727,175.56,0,175.56,0,0.25,0,0.166667,0,0,3,1000,382.866599,178.54837,0,12
3215.903805,1,745.48,0,745.48,0,1,0,1,0,0,35,2500,0,,0,12
1032.812458,1,995.07,806.07,189,555.033556,0.666667,0.166667,0.5,0.25,4,11,1400,363.992366,340.568669,0,12
756.573198,1,1056.64,683.89,372.75,548.067443,0.5,0.5,0.333333,0.25,4,16,1800,1597.746211,309.576217,0.083333,12
448.788728,1,32.38,32.38,0,545.642707,0.083333,0.083333,0,0.083333,2,1,5000,0,,0,12
238.184435,0.75,2068.15,0,2068.15,0,0.875,0,0.75,0,0,7,4000,2143.223171,117.977018,0.833333,8
2737.367678,1,0,0,0,429.691164,0,0,0,0.416667,5,0,3000,778.827993,721.798576,0,12
3279.867381,0.875,6520,6520,0,0,0.75,0.75,0,0,0,7,3500,3524.512662,523.422296,0.125,8
10.678354,0.727273,50,50,0,0,0.083333,0.083333,0,0,0,1,3000,71.90595,91.526002,0,12
12856.15251,1,775.42,649.42,126,7362.379262,0.416667,0.25,0.333333,0.166667,11,16,14000,2885.335197,3331.513399,0,12
950.31308,1,1022.84,1022.84,0,0,0.166667,0.166667,0,0,0,5,1500,818.113846,2083.026155,0,12
2514.170127,0.818182,87.28,87.28,0,1863.759832,0.083333,0.083333,0,0.333333,6,2,5000,4646.340788,767.829781,0,12
786.483086,1,226.9,0,226.9,666.779555,0.833333,0,0.75,0.166667,4,25,1200,1391.068932,187.144712,0,12
1931.8739,0.909091,477.7,50,427.7,2212.17081,0.909091,0.090909,0.818182,0.181818,3,11,2500,606.416101,1214.818774,0,11
6.121105,0.571429,233.9,233.9,0,0,0.428571,0.428571,0,0,0,5,10500,33.010201,53.9438,0,7
4446.40675,1,0,0,0,245.067148,0,0,0,0.083333,1,0,5000,1193.527453,2042.217585,0,12
1455.84622,1,592.82,450.49,142.33,433.604875,0.75,0.333333,0.5,0.333333,5,15,1500,1226.999404,546.45889,0,12
2741.024256,1,0,0,0,36.741165,0,0,0,0.083333,2,0,3000,542.317437,4738.971247,0,12
2184.965504,1,0,0,0,2893.023143,0,0,0,0.916667,26,0,8000,1730.364781,481.160634,0,12
4251.411617,1,0,0,0,2318.967259,0,0,0,0.083333,1,0,5000,1428.511775,1322.626868,0,12
99.446029,0.181818,0,0,0,1045.066588,0,0,0,0.083333,5,0,1200,7142.732735,127.577579,1,12
3802.910134,1,0,0,0,1448.031295,0,0,0,0.333333,12,0,4000,915.900602,1718.363679,0,12
5699.475671,1,0,0,0,1423.440294,0,0,0,0.333333,7,0,6000,1422.889138,1925.341433,0,12
4153.477506,1,561.25,375.25,186,1222.725542,0.333333,0.083333,0.166667,0.583333,15,4,8000,1854.156679,1172.150883,0,12
34.017341,0.272727,494.6,494.6,0,0,0.083333,0.083333,0,0,0,1,4000,456.293143,19.131945,0,12
634.825209,1,1478.36,1343.45,134.91,0,0.5,0.416667,0.166667,0,0,12,1200,1371.998686,336.282655,0,12
3242.285167,1,0,0,0,2732.692813,0,0,0,0.916667,28,0,6000,766.465991,1225.221287,0,12
906.107168,1,2354.06,215.87,2138.19,0,1,0.333333,1,0,0,51,4000,2230.320729,224.547489,0,12
1667.146414,1,4343.82,3818.84,524.98,0,0.916667,0.75,0.666667,0,0,39,7500,3798.443473,425.9899,0,12
2111.244939,0.818182,147.12,147.12,0,1578.669085,0.083333,0.083333,0,0.166667,5,1,6500,4014.564637,475.89936,0,12
2135.646123,1,114,114,0,0,0.083333,0.083333,0,0,0,2,8000,577.415935,768.591692,0,12
40.778677,1,100.98,100.98,0,0,0.333333,0.333333,0,0,0,4,400,227.659466,196.226103,0,12
683.286191,1,706.08,706.08,0,0,0.916667,0.916667,0,0,0,13,1500,1847.90353,717.097215,0,12
1394.445085,1,0,0,0,279.693602,0,0,0,0.333333,4,0,1600,389.817084,510.935129,0,12
1267.054186,1,0,0,0,1253.614385,0,0,0,0.166667,8,0,1500,209.297618,470.721288,0,12
1779.435899,1,0,0,0,2131.824562,0,0,0,0.333333,4,0,2000,2563.051966,515.702583,0.083333,12
916.749476,1,246.82,0,246.82,925.950908,1,0,0.916667,0.166667,8,19,1200,1411.984522,631.508634,0,12
233.755366,1,521.23,0,521.23,0,1,0,1,0,0,23,1000,312.157319,197.3922,0.083333,12
7698.663007,1,673.15,574.28,98.87,6076.961711,0.833333,0.25,0.75,0.5,8,14,12000,1907.16983,2144.047631,0,12
381.341657,1,78,0,78,934.808869,1,0,0.833333,0.666667,16,6,1000,143.118373,85.152441,0,6
3.992758,0.666667,0,0,0,126.723539,0,0,0,0.111111,1,0,1200,157.919567,54.574568,0,9
1676.457032,1,0,0,0,271.277923,0,0,0,0.25,5,0,1800,788.245672,1088.975559,0,12
813.068705,1,439.38,439.38,0,727.658311,0.083333,0.083333,0,0.25,8,2,1200,237.996469,265.708814,0,12
3476.603507,1,9683.28,7253.28,2430,0,0.75,0.5,0.25,0,0,15,12500,6084.947427,722.986478,0,12
965.514081,1,8945.67,8945.67,0,0,0.916667,0.916667,0,0,0,23,5500,7917.840874,261.663214,1,12
570.657071,1,950.39,540.36,410.03,340.308868,0.833333,0.416667,0.333333,0.166667,2,16,4000,549.682725,254.640736,0,12
6.955591,0.454545,630.42,342.53,287.89,0,1,1,1,0,0,31,4000,671.281725,47.609315,0.1,12
389.869208,0.545455,736.01,392.7,343.31,501.026763,1,0.333333,1,0.166667,5,36,1200,2635.211405,457.606999,0.090909,12
78.287038,1,1045.76,63.2,982.56,0,1,0.083333,1,0,0,25,7000,944.999337,133.973858,0.4,12
25.35204,1,355.16,0,355.16,0,1,0,0.916667,0,0,12,2500,357.776573,170.557326,0.75,12
9255.143419,1,5153.28,3352.28,1801,0,1,0.583333,1,0,0,105,11500,4872.818088,9642.502512,0,12
6887.915143,1,4340.42,3608.17,732.25,7028.901031,1,1,0.916667,0.833333,29,59,11500,16616.23528,1688.710521,0.083333,12
1539.46423,1,629.78,423.89,205.89,0,0.333333,0.083333,0.166667,0,0,6,2000,559.336578,467.519551,0,12
1727.295159,1,719.76,626.53,93.23,0,0.583333,0.166667,0.416667,0,0,12,1800,724.437944,732.309926,0,12
2023.72438,1,1103.86,253.99,849.87,0,1,0.25,1,0,0,34,6500,667.73252,537.415298,0,12
3169.141778,1,435,435,0,3049.497763,0.083333,0.083333,0,0.166667,3,3,6500,795.908206,792.369143,0,12
1841.606048,1,0,0,0,2592.516363,0,0,0,0.625,10,0,2500,372.508487,427.337579,0,8
1434.793889,1,467.88,467.88,0,0,1,1,0,0,0,12,4300,2538.815988,2898.375147,0,12
1663.967468,1,0,0,0,2123.721395,0,0,0,0.333333,9,0,2500,1566.483167,391.114652,0,12
1084.649802,1,0,0,0,708.865975,0,0,0,0.181818,10,1,1500,973.731202,252.062796,0,11
3967.453587,1,10148.7,3162.94,6985.76,0,1,0.666667,0.916667,0,0,157,9800,6722.566161,1925.158396,0,12
58.647973,0.909091,528.65,108.32,420.33,0,0.666667,0.083333,0.416667,0,0,12,2000,539.9677,115.495581,0.571429,12
1735.597569,1,1591.11,1591.11,0,0,0.666667,0.666667,0,0,0,27,2700,485.135865,632.484083,0,12
102.832194,1,1067.85,669.21,398.64,0,1,0.583333,1,0,0,21,10000,1480.49182,147.450493,0.545455,12
4343.537475,1,1326.3,1326.3,0,1123.247578,1,1,0,0.166667,2,23,4500,1373.689245,3414.220124,0,12
1430.209699,1,1123.59,361,762.59,0,1,0.166667,1,0,0,41,5000,561.72022,438.620932,0,12
65.45872,1,570.96,0,570.96,0,1,0,0.833333,0,0,6,1000,445.823378,84.922938,1,6
1529.206464,1,874.94,0,874.94,0,0.833333,0,0.75,0,0,18,1500,716.241063,1502.744095,0,12
765.966137,1,1488.82,1402.35,86.47,0,0.833333,0.833333,0.25,0,0,24,4000,1111.593127,181.840836,0,12
528.023703,1,770.05,109.4,660.65,286.123717,0.916667,0.083333,0.833333,0.083333,5,23,1500,748.204441,170.319835,0,12
1619.881506,1,441.18,50,391.18,700.951557,0.5,0.083333,0.5,0.166667,4,12,3000,963.141799,370.576176,0,12
1539.375352,1,100,100,0,0,0.083333,0.083333,0,0,0,1,3000,420.283303,450.302969,0,12
814.085729,0.818182,0,0,0,1087.144848,0,0,0,0.166667,2,0,3000,382.425723,292.838637,0,12
1954.920348,1,1016.34,1016.34,0,0,0.333333,0.333333,0,0,0,9,7500,481.559934,595.650324,0,12
87.931814,0.909091,617.5,0,617.5,0,0.833333,0,0.833333,0,0,10,4000,740.045839,150.708825,0.818182,12
4218.956639,1,0,0,0,4734.304587,0,0,0,0.583333,44,0,4500,5557.539676,1434.238518,0.083333,12
2.117128,0.909091,99.96,0,99.96,0,1,0,1,0,0,12,3000,101.631113,44.092575,0.125,12
